1	Available	Available	JJ	O	available	amod	2	1	['P1,660 81 811 110']
54	et	et	FW	O	et	nn	56	71	['P6,9 3107 76 3168']
55	al.	al.	FW	O	al.	nn	56	71	['P6,141 3097 225 3168']
56	(	(	FW	O	(	dobj	41	71	['P6,299 3097 553 3188']
57	1985	1985	CD	DATE	1985	num	58	71	['P6,299 3097 553 3188']
58	)	)	CD	NUMBER	)	nsubj	61	71	['P6,299 3097 553 3188']
59	curve	curve	NN	O	curve	dep	58	71	['P6,622 3121 834 3168']
60	(	(	CD	NUMBER	(	dobj	59	71	['P6,902 3097 1053 3188']
61	see	see	VBP	O	see	_	0	71	['P6,902 3097 1053 3188']
62	Materials	Materials	NNPS	O	Materials	dobj	61	71	['P6,1119 3097 1482 3168']
63	and	and	CC	O	and	_	0	71	['P6,1551 3097 1690 3168']
64	methods	methods	NNS	O	method	dobj	61	71	['P6,1753 3097 2135 3188']
65	)	)	CD	NUMBER	)	num	64	71	['P6,1753 3097 2135 3188']
66	.	.	.	O	.	_	0	71	['P6,1753 3097 2135 3188']

1	Finally	Finally	RB	O	finally	advmod	5	72	['P6,7 3216 297 3307']
2	,	,	,	O	,	_	0	72	['P6,7 3216 297 3307']
3	it	it	PRP	O	it	nsubjpass	5	72	['P6,333 3216 385 3286']
4	is	is	VBZ	O	be	auxpass	5	72	['P6,416 3216 476 3287']
5	considered	considered	VBN	O	consider	_	0	72	['P6,511 3216 932 3287']
6	one	one	CD	NUMBER	one	dobj	5	72	['P6,965 3239 1102 3287']
7	of	of	IN	O	of	_	0	72	['P6,1136 3216 1225 3287']
8	the	the	DT	O	the	det	15	72	['P6,1244 3216 1361 3287']
9	most	most	RBS	O	most	advmod	10	72	['P6,1393 3225 1583 3287']
10	complete	complete	JJ	O	complete	amod	15	72	['P6,1615 3216 1968 3307']
11	and	and	CC	O	and	_	0	72	['P6,2003 3216 2142 3287']
12	detailed	detailed	JJ	O	detailed	conj_and	10	72	['P6,9 3334 315 3404']
13	eustatic	eustatic	JJ	O	eustatic	amod	15	72	['P6,370 3334 663 3404']
14	sea-level	sea-level	JJ	O	sea-level	amod	15	72	['P6,721 3334 1062 3404']
15	curves	curves	NNS	O	curve	prep_of	6	72	['P6,1119 3356 1368 3404']
16	for	for	IN	O	for	_	0	72	['P6,1426 3334 1538 3404']
17	the	the	DT	O	the	det	20	72	['P6,1589 3334 1706 3404']
18	Devonian	Devonian	JJ	MISC	devonian	amod	20	72	['P6,1761 3334 2142 3404']
19	(	(	NN	O	(	nn	20	72	['P6,10 3453 346 3544']
20	Hallam	Hallam	NNP	PERSON	Hallam	prep_for	15	72	['P6,10 3453 346 3544']
21	,	,	,	O	,	_	0	72	['P6,10 3453 346 3544']
22	1992	1992	CD	DATE	1992	appos	6	72	['P6,395 3455 603 3539']
23	;	;	:	O	;	_	0	72	['P6,395 3455 603 3539']
24	McGhee	McGhee	NNP	PERSON	McGhee	dep	6	72	['P6,643 3453 1000 3539']
25	,	,	,	O	,	_	0	72	['P6,643 3453 1000 3539']
26	1996	1996	CD	DATE	1996	num	27	72	['P6,1049 3453 1286 3544']
27	)	)	NN	O	)	appos	24	72	['P6,1049 3453 1286 3544']
28	.	.	.	O	.	_	0	72	['P6,1049 3453 1286 3544']

1	2	2	LS	NUMBER	2	_	0	73	['P6,8 3723 76 3792']
2	.	.	.	O	.	_	0	73	['P6,8 3723 76 3792']

1	Materials	Materials	NNPS	O	Materials	_	0	74	['P6,114 3723 513 3792']
2	and	and	CC	O	and	_	0	74	['P6,553 3724 706 3792']
3	methods	methods	NNS	O	method	conj_and	1	74	['P6,744 3724 1091 3792']

1	2	2	LS	NUMBER	2	_	0	75	['P7,7 154 68 222']
2	.	.	.	O	.	_	0	75	['P7,7 154 68 222']

1	I.	1.	NNP	O	I.	nn	2	76	['P7,86 154 143 222']
2	Data	Data	NNP	O	Data	_	0	76	['P7,184 155 381 222']
3	collection	collection	NN	O	collection	dep	2	76	['P7,420 152 799 222']

1	We	We	PRP	O	we	nsubj	2	77	['P7,125 392 252 460']
2	examined	examined	VBD	O	examine	_	0	77	['P7,305 390 683 460']
3	the	the	DT	O	the	det	5	77	['P7,731 390 848 460']
4	species	species	NNS	O	species	nn	5	77	['P7,903 390 1177 479']
5	ranges	ranges	NNS	O	range	dobj	2	77	['P7,1229 412 1481 479']
6	of	of	IN	O	of	_	0	77	['P7,1535 390 1624 460']
7	brachiopods	brachiopods	NNS	O	brachiopod	prep_of	5	77	['P7,1661 390 2139 479']
8	and	and	CC	O	and	_	0	77	['P7,9 507 148 578']
9	bivalves	bivalves	NNS	O	bivalve	prep_of	5	77	['P7,203 507 550 593']
10	,	,	,	O	,	_	0	77	['P7,203 507 550 593']
11	common	common	JJ	O	common	amod	13	77	['P7,613 531 956 578']
12	benthic	benthic	JJ	O	benthic	amod	13	77	['P7,1010 507 1297 578']
13	components	components	NNS	O	component	conj_and	5	77	['P7,1358 517 1827 598']
14	of	of	IN	O	of	_	0	77	['P7,1889 507 1979 578']
15	the	the	DT	O	the	det	16	77	['P7,2023 507 2140 578']
16	Middle	Middle	NN	LOCATION	middle	prep_of	13	77	['P7,7 625 287 696']
17	and	and	CC	O	and	_	0	77	['P7,339 625 478 695']
18	Late	Late	JJ	MISC	late	amod	21	77	['P7,527 628 696 695']
19	Devonian	Devonian	JJ	MISC	devonian	amod	21	77	['P7,746 625 1127 695']
20	shallow-marine	shallow-marine	NN	O	shallow-marine	nn	21	77	['P7,1178 625 1780 696']
21	shelf	shelf	NN	O	shelf	dobj	2	77	['P7,1834 625 2030 695']
22	in	in	IN	O	in	_	0	77	['P7,2069 625 2142 694']
23	Laurentia	Laurentia	NNP	LOCATION	Laurentia	prep_in	21	77	['P7,7 743 398 814']
24	.	.	.	O	.	_	0	77	['P7,7 743 398 814']

1	Since	Since	IN	O	since	mark	6	78	['P7,469 743 679 814']
2	these	these	DT	O	these	det	3	78	['P7,741 743 939 814']
3	organisms	organisms	NNS	O	organism	nsubj	6	78	['P7,1003 743 1400 834']
4	were	were	VBD	O	be	cop	6	78	['P7,1462 767 1649 814']
5	either	either	RB	O	either	advmod	6	78	['P7,1713 743 1934 814']
6	epibenthic	epi-benthic	JJ	O	epibenthic	advcl	19	78	['P7,1994 743 2139 834', 'P7,6 862 292 933']
7	or	or	CC	O	or	_	0	78	['P7,336 885 416 933']
8	shallowly	shallowly	RB	O	shallowly	advmod	9	78	['P7,455 862 833 953']
9	endobenthic	endobenthic	JJ	O	endobenthic	advcl	19	78	['P7,874 862 1371 947']
10	,	,	,	O	,	_	0	78	['P7,874 862 1371 947']
11	the	the	DT	O	the	det	12	78	['P7,1414 862 1531 933']
12	distribution	distribution	NN	O	distribution	nsubj	19	78	['P7,1574 862 2023 933']
13	of	of	IN	O	of	_	0	78	['P7,2063 862 2153 933']
14	their	their	PRP$	O	they	poss	16	78	['P7,7 980 186 1050']
15	fossil	fossil	NN	O	fossil	nn	16	78	['P7,230 980 437 1050']
16	remains	remains	NNS	O	remains	prep_of	12	78	['P7,480 980 787 1050']
17	are	are	VBP	O	be	cop	19	78	['P7,835 1002 948 1050']
18	more	more	RBR	O	more	advmod	19	78	['P7,993 1002 1191 1050']
19	likely	likely	JJ	O	likely	_	0	78	['P7,1239 980 1458 1069']
20	to	to	TO	O	to	aux	21	78	['P7,1501 989 1574 1050']
21	re?ect	reflect	VB	O	re?ect	xcomp	19	78	['P7,1620 980 1867 1050']
22	actual	actual	JJ	O	actual	amod	24	78	['P7,1912 980 2141 1050']
23	living	living	NN	O	living	nn	24	78	['P7,9 1099 233 1190']
24	distribution	distribution	NN	O	distribution	dobj	21	78	['P7,287 1099 735 1170']
25	than	than	IN	O	than	_	0	78	['P7,786 1099 955 1170']
26	organisms	organisms	NNS	O	organism	prep_than	21	78	['P7,1008 1099 1404 1190']
27	that	that	WDT	O	that	nsubj	31	78	['P7,1457 1099 1603 1170']
28	were	were	VBD	O	be	cop	29	78	['P7,1652 1123 1840 1170']
29	planktonic	plank-tonic	JJ	O	planktonic	rcmod	26	78	['P7,1891 1099 2139 1190', 'P7,7 1218 208 1289']
30	or	or	CC	O	or	_	0	78	['P7,280 1241 361 1289']
31	nectonic	nectonic	JJ	O	nectonic	rcmod	26	78	['P7,426 1218 792 1289']
32	.	.	.	O	.	_	0	78	['P7,426 1218 792 1289']

1	Additionally	Additionally	RB	O	additionally	advmod	7	79	['P7,865 1218 1398 1309']
2	,	,	,	O	,	_	0	79	['P7,865 1218 1398 1309']
3	brachiopod	brachiopod	NN	O	brachiopod	nsubjpass	14	79	['P7,1469 1218 1929 1309']
4	and	and	CC	O	and	_	0	79	['P7,1999 1218 2142 1289']
5	bivalve	bivalve	JJ	O	bivalve	amod	6	79	['P7,6 1336 292 1406']
6	species	species	NNS	O	species	conj_and	3	79	['P7,349 1336 623 1425']
7	occur	occur	VBP	O	occur	_	0	79	['P7,679 1358 895 1406']
8	in	in	IN	O	in	_	0	79	['P7,947 1336 1020 1405']
9	high	high	JJ	O	high	amod	10	79	['P7,1070 1336 1244 1425']
10	abundance	abundance	NN	O	abundance	prep_in	7	79	['P7,1297 1336 1713 1406']
11	and	and	CC	O	and	_	0	79	['P7,1768 1336 1907 1406']
12	have	have	VBP	O	have	aux	14	79	['P7,1957 1336 2140 1406']
13	been	been	VBN	O	be	auxpass	14	79	['P7,6 1455 191 1526']
14	collected	collected	VBN	O	collect	conj_and	7	79	['P7,220 1455 570 1526']
15	widely	widely	RB	O	widely	advmod	14	79	['P7,596 1455 877 1546']
16	,	,	,	O	,	_	0	79	['P7,596 1455 877 1546']
17	enhancing	enhancing	VBG	O	enhance	xcomp	14	79	['P7,910 1455 1310 1546']
18	the	the	DT	O	the	det	19	79	['P7,1338 1455 1455 1526']
19	accuracy	accuracy	NN	O	accuracy	dobj	17	79	['P7,1486 1479 1830 1546']
20	of	of	IN	O	of	_	0	79	['P7,1860 1455 1949 1526']
21	their	their	PRP$	O	they	poss	23	79	['P7,1965 1455 2144 1526']
22	paleogeographic	paleogeographic	JJ	O	paleogeographic	amod	23	79	['P7,6 1573 652 1664']
23	ranges	ranges	NNS	O	range	prep_of	19	79	['P7,689 1597 962 1664']
24	.	.	.	O	.	_	0	79	['P7,689 1597 962 1664']

1	Data	Data	NNS	O	datum	nsubjpass	13	80	['P7,125 1696 310 1764']
2	on	on	IN	O	on	_	0	80	['P7,343 1717 439 1764']
3	the	the	DT	O	the	det	5	80	['P7,472 1693 589 1764']
4	geographic	geographic	JJ	O	geographic	amod	5	80	['P7,624 1693 1056 1784']
5	ranges	ranges	NNS	O	range	prep_on	1	80	['P7,1090 1717 1342 1784']
6	of	of	IN	O	of	_	0	80	['P7,1380 1693 1469 1764']
7	species	species	NNS	O	species	prep_of	5	80	['P7,1494 1693 1769 1784']
8	included	included	VBN	O	include	partmod	7	80	['P7,1806 1693 2142 1764']
9	within	within	IN	O	within	_	0	80	['P7,6 1812 256 1883']
10	this	this	DT	O	this	det	11	80	['P7,300 1812 437 1883']
11	analysis	analysis	NN	O	analysis	prep_within	8	80	['P7,486 1812 796 1903']
12	were	were	VBD	O	be	auxpass	13	80	['P7,842 1835 1029 1883']
13	collected	collected	VBN	O	collect	conj_and	13	80	['P7,1077 1812 1426 1883']
14	from	from	IN	O	from	_	0	80	['P7,1473 1812 1659 1883']
15	analysis	analysis	NN	O	analysis	prep_from	13	80	['P7,1706 1812 2015 1903']
16	of	of	IN	O	of	_	0	80	['P7,2063 1812 2153 1883']
17	museum	museum	NN	O	museum	nn	18	80	['P7,7 1952 339 2000']
18	collections	collections	NNS	O	collection	prep_of	15	80	['P7,371 1930 789 2000']
19	and	and	CC	O	and	_	0	80	['P7,824 1930 964 2000']
20	during	during	IN	O	during	_	0	80	['P7,996 1930 1248 2019']
21	?eld	field	JJ	O	?eld	amod	22	80	['P7,1282 1930 1457 2000']
22	work	work	NN	O	work	prep_during	13	80	['P7,1486 1930 1706 2000']
23	.	.	.	O	.	_	0	80	['P7,1486 1930 1706 2000']

1	A	A	DT	O	a	det	2	81	['P7,1742 1931 1812 1999']
2	number	number	NN	O	number	nsubjpass	17	81	['P7,1843 1930 2144 2000']
3	of	of	IN	O	of	_	0	81	['P7,9 2048 99 2118']
4	museums	museums	NNS	O	museum	prep_of	2	81	['P7,147 2071 515 2118']
5	with	with	IN	O	with	_	0	81	['P7,578 2048 751 2118']
6	extensive	extensive	JJ	O	extensive	amod	11	81	['P7,815 2048 1179 2118']
7	taxonomic	taxonomic	JJ	O	taxonomic	amod	11	81	['P7,1241 2048 1653 2118']
8	and	and	CC	O	and	_	0	81	['P7,1718 2048 1858 2118']
9	stratigraphic	strati-graphic	JJ	O	stratigraphic	amod	11	81	['P7,1921 2048 2139 2118', 'P7,8 2167 297 2258']
10	Devonian	Devonian	JJ	MISC	devonian	amod	11	81	['P7,348 2167 728 2238']
11	collections	collections	NNS	O	collection	prep_with	4	81	['P7,778 2167 1196 2238']
12	from	from	IN	O	from	_	0	81	['P7,1248 2167 1435 2238']
13	North	North	JJ	LOCATION	north	amod	15	81	['P7,1480 2167 1710 2238']
14	American	American	JJ	LOCATION	american	amod	15	81	['P7,1756 2167 2141 2238']
15	localities	localities	NNS	O	locality	prep_from	11	81	['P7,9 2285 354 2355']
16	were	were	VBD	O	be	auxpass	17	81	['P7,400 2307 587 2355']
17	visited	visited	VBN	O	visit	_	0	81	['P7,631 2285 892 2355']
18	to	to	TO	O	to	aux	19	81	['P7,934 2294 1007 2355']
19	collect	collect	VB	O	collect	xcomp	17	81	['P7,1054 2285 1312 2355']
20	occurrence	occurrence	NN	O	occurrence	nn	21	81	['P7,1356 2307 1780 2355']
21	data	data	NNS	O	datum	nsubj	27	81	['P7,1827 2285 1988 2355']
22	for	for	IN	O	for	_	0	81	['P7,2032 2285 2144 2355']
23	brachiopod	brachiopod	NN	O	brachiopod	nn	26	81	['P7,6 2404 448 2495']
24	and	and	CC	O	and	_	0	81	['P7,512 2404 652 2475']
25	bivalve	bivalve	JJ	O	bivalve	nn	26	81	['P7,711 2404 999 2475']
26	species	species	NNS	O	species	prep_for	21	81	['P7,1066 2404 1342 2495']
27	extant	extant	JJ	O	extant	xcomp	19	81	['P7,1408 2414 1644 2475']
28	during	during	IN	O	during	_	0	81	['P7,1708 2404 1960 2495']
29	the	the	DT	O	the	det	30	81	['P7,2023 2404 2140 2475']
30	Middle	Middle	NN	O	middle	prep_during	27	81	['P7,7 2522 287 2593']
31	and	and	CC	O	and	_	0	81	['P7,343 2522 483 2593']
32	Late	Late	JJ	O	late	amod	33	81	['P7,535 2525 704 2592']
33	Devonian	Devonian	JJ	O	devonian	conj_and	30	81	['P7,758 2522 1157 2593']
34	.	.	.	O	.	_	0	81	['P7,758 2522 1157 2593']

1	These	These	DT	O	these	det	2	82	['P7,1217 2522 1447 2592']
2	occurrence	occurrence	NN	O	occurrence	_	0	82	['P7,1502 2545 1927 2592']
3	data	data	NNS	O	datum	dep	2	82	['P7,1982 2522 2143 2592']

1	348		CD	NUMBER	348	num	3	83	['P7,260 2668 307 2692']
2	A.L.	A.L.	NNP	MISC	A.L.	nn	3	83	['P7,510 2668 563 2692']
3	Rode	Rode	NNP	MISC	Rode	_	0	83	['P7,577 2668 650 2696']
4	,	,	,	O	,	_	0	83	['P7,577 2668 650 2696']
5	B.S.	B.S.	NNP	O	B.S.	nn	6	83	['P7,664 2668 714 2692']
6	Lieberman	Lieberman	NNP	O	Lieberman	appos	3	83	['P7,728 2668 870 2692']
7	/	I	:	O	/	punct	3	83	['P7,881 2668 895 2692']
8	Palaeogeography	Palaeogeography	NNP	O	Palaeogeography	nn	12	83	['P7,902 2668 1139 2699']
9	,	,	,	O	,	_	0	83	['P7,902 2668 1139 2699']
10	Palaeoclimatology	Palaeoclimatology	NNP	O	Palaeoclimatology	appos	12	83	['P7,1154 2668 1405 2699']
11	,	,	,	O	,	_	0	83	['P7,1154 2668 1405 2699']
12	Palaeoecology	Palaeoecology	NNP	O	Palaeoecology	dep	3	83	['P7,1419 2668 1615 2699']
13	211	211	CD	NUMBER	211	num	12	83	['P7,1626 2668 1671 2692']
14	(	(	CD	NUMBER	(	num	15	83	['P7,1686 2668 1770 2699']
15	2004	2004	CD	DATE	2004	dep	12	83	['P7,1686 2668 1770 2699']
16	)	)	CD	NUMBER	)	number	17	83	['P7,1686 2668 1770 2699']
17	345-359	345???359	CD	NUMBER	345-359	num	15	83	['P7,1784 2668 1899 2692']

1	included	included	VBN	O	include	_	0	84	['P7,10 2848 358 2918']
2	species	species	NNS	O	species	nn	3	84	['P7,429 2848 715 2938']
3	identi?cations	identifications	NNS	O	identi?cations	nsubj	4	84	['P7,787 2848 1365 2918']
4	(	(	CD	NUMBER	(	xcomp	1	84	['P7,1439 2848 1784 2938']
5	verified	verified	VBN	O	verify	partmod	4	84	['P7,1439 2848 1784 2938']
6	by	by	IN	O	by	_	0	84	['P7,1850 2848 1951 2938']
7	the	the	DT	O	the	det	8	84	['P7,2018 2848 2139 2918']
8	authors	authors	NNS	O	author	agent	5	84	['P7,11 2965 347 3054']
9	)	)	RB	O	)	advmod	5	84	['P7,11 2965 347 3054']
10	,	,	,	O	,	_	0	84	['P7,11 2965 347 3054']
11	geographic	geographic	JJ	O	geographic	amod	12	84	['P7,385 2965 816 3055']
12	localities	localities	NNS	O	locality	xcomp	1	84	['P7,852 2965 1219 3049']
13	,	,	,	O	,	_	0	84	['P7,852 2965 1219 3049']
14	and	and	CC	O	and	_	0	84	['P7,1259 2965 1398 3035']
15	stratigraphic	stratigraphic	JJ	O	stratigraphic	amod	16	84	['P7,1432 2965 1912 3055']
16	position	posi-tion	NN	O	position	xcomp	1	84	['P7,1945 2965 2138 3055', 'P7,8 3083 159 3153']
17	of	of	IN	O	of	_	0	84	['P7,200 3083 289 3153']
18	each	each	DT	O	each	det	19	84	['P7,318 3083 493 3153']
19	specimen	specimen	NN	O	specimen	prep_of	16	84	['P7,535 3083 923 3172']
20	;	;	:	O	;	_	0	84	['P7,535 3083 923 3172']
21	stratigraphic	stratigraphic	JJ	O	stratigraphic	amod	22	84	['P7,970 3083 1450 3172']
22	information	information	NN	O	information	nsubjpass	25	84	['P7,1493 3083 1951 3153']
23	was	was	VBD	O	be	auxpass	25	84	['P7,1989 3105 2138 3153']
24	then	then	RB	O	then	advmod	25	84	['P7,8 3201 176 3271']
25	converted	converted	VBN	O	convert	parataxis	1	84	['P7,231 3201 615 3271']
26	into	into	IN	O	into	_	0	84	['P7,670 3201 816 3271']
27	the	the	DT	O	the	det	30	84	['P7,872 3201 989 3271']
28	correlative	correlative	JJ	O	correlative	amod	30	84	['P7,1046 3201 1457 3271']
29	conodont	conodont	NN	O	conodont	nn	30	84	['P7,1515 3201 1879 3271']
30	zone	zone	NN	O	zone	prep_into	25	84	['P7,1932 3224 2134 3271']
31	.	.	.	O	.	_	0	84	['P7,1932 3224 2134 3271']

1	Taxonomic	Taxonomic	JJ	O	taxonomic	amod	2	85	['P7,10 3318 445 3388']
2	identifications	identifications	NNS	O	identification	nsubjpass	4	85	['P7,484 3318 1037 3388']
3	were	were	VBD	O	be	auxpass	4	85	['P7,1073 3341 1261 3388']
4	based	based	VBN	O	base	_	0	85	['P7,1295 3318 1519 3388']
5	on	on	IN	O	on	_	0	85	['P7,1555 3341 1650 3388']
6	comparison	comparison	NN	O	comparison	prep_on	4	85	['P7,1686 3318 2140 3408']
7	of	of	IN	O	of	_	0	85	['P7,10 3436 101 3506']
8	specimens	specimens	NNS	O	specimen	prep_of	6	85	['P7,161 3436 574 3525']
9	with	with	IN	O	with	_	0	85	['P7,643 3436 821 3506']
10	the	the	DT	O	the	det	13	85	['P7,889 3436 1009 3506']
11	most	most	RBS	O	most	advmod	12	85	['P7,1078 3445 1274 3506']
12	updated	updated	VBN	O	update	amod	13	85	['P7,1339 3436 1661 3525']
13	references	references	NNS	O	reference	prep_with	4	85	['P7,1727 3436 2138 3506']
14	available	available	JJ	O	available	amod	13	85	['P7,10 3553 357 3623']
15	for	for	IN	O	for	_	0	85	['P7,403 3553 515 3623']
16	each	each	DT	O	each	det	18	85	['P7,557 3553 732 3623']
17	biogeographic	biogeographic	JJ	O	biogeographic	amod	18	85	['P7,773 3553 1332 3643']
18	region	region	NN	O	region	prep_for	14	85	['P7,1376 3553 1645 3643']
19	.	.	.	O	.	_	0	85	['P7,1376 3553 1645 3643']

1	(	(	NN	O	(	_	0	86	['P7,1696 3553 1887 3643']
2	Key	Key	NN	O	key	dep	1	86	['P7,1696 3553 1887 3643']
3	references	refer-ences	NNS	O	reference	nsubjpass	5	86	['P7,1928 3553 2139 3623', 'P7,11 3693 222 3740']
4	are	are	VBP	O	be	auxpass	5	86	['P7,270 3693 383 3740']
5	listed	listed	VBN	O	list	ccomp	2	86	['P7,431 3670 640 3741']
6	in	in	IN	O	in	prep	2	86	['P7,684 3670 758 3739']
7	the	the	DT	O	the	det	9	86	['P7,801 3670 918 3740']
8	online	online	JJ	O	online	amod	9	86	['P7,965 3670 1206 3740']
9	data	data	NNS	O	datum	dep	6	86	['P7,1253 3670 1414 3740']
10	archive	archive	NN	O	archive	dep	9	86	['P7,1459 3670 1796 3760']
11	.	.	.	O	.	_	0	86	['P7,1459 3670 1796 3760']
12	)	)	SYM	O	)	dep	1	86	['P7,1459 3670 1796 3760']

1	Species	Species	NNP	O	Species	nn	3	87	['P7,1848 3670 2138 3760']
2	occurrence	occurrence	NN	O	occurrence	nn	3	87	['P8,10 44 434 91']
3	data	data	NNS	O	datum	nsubj	4	87	['P8,471 21 632 91']
4	are	are	VBP	O	be	_	0	87	['P8,668 44 781 91']
5	from	from	IN	O	from	_	0	87	['P8,819 21 1006 91']
6	collections	collections	NNS	O	collection	prep_from	4	87	['P8,1041 21 1458 91']
7	in	in	IN	O	in	_	0	87	['P8,1497 21 1570 90']
8	the	the	DT	O	the	det	10	87	['P8,1604 21 1721 91']
9	American	American	JJ	MISC	american	amod	10	87	['P8,1756 21 2140 91']
10	Museum	Museum	NN	MISC	museum	prep_in	6	87	['P8,8 141 352 208']
11	of	of	IN	MISC	of	_	0	87	['P8,383 138 473 208']
12	Natural	Natural	JJ	MISC	natural	amod	13	87	['P8,490 138 782 208']
13	History	History	NN	MISC	history	prep_of	10	87	['P8,814 138 1120 228']
14	,	,	,	O	,	_	0	87	['P8,814 138 1120 228']
15	the	the	DT	O	the	det	17	87	['P8,1155 138 1272 208']
16	Carnegie	Carnegie	NNP	ORGANIZATION	Carnegie	nn	17	87	['P8,1307 138 1655 228']
17	Museum	Museum	NNP	ORGANIZATION	Museum	conj_and	10	87	['P8,1687 141 2031 208']
18	of	of	IN	ORGANIZATION	of	_	0	87	['P8,2063 138 2153 208']
19	Natural	Natural	NNP	ORGANIZATION	Natural	nn	20	87	['P8,6 256 298 326']
20	History	History	NN	ORGANIZATION	history	prep_of	17	87	['P8,325 256 632 345']
21	,	,	,	O	,	_	0	87	['P8,325 256 632 345']
22	the	the	DT	O	the	det	23	87	['P8,660 256 777 326']
23	Museum	Museum	NN	ORGANIZATION	museum	conj_and	10	87	['P8,805 258 1148 326']
24	of	of	IN	ORGANIZATION	of	_	0	87	['P8,1175 256 1264 326']
25	Comparative	Comparative	JJ	ORGANIZATION	comparative	amod	30	87	['P8,1280 256 1781 345']
26	Zoology	Zoology	NN	ORGANIZATION	zoology	nn	30	87	['P8,1808 256 2141 345']
27	(	(	NN	O	(	nn	30	87	['P8,11 373 359 463']
28	Harvard	Harvard	NNP	ORGANIZATION	Harvard	nn	30	87	['P8,11 373 359 463']
29	University	University	NNP	ORGANIZATION	University	nn	30	87	['P8,394 373 858 463']
30	)	)	NN	O	)	prep_of	23	87	['P8,394 373 858 463']
31	,	,	,	O	,	_	0	87	['P8,394 373 858 463']
32	the	the	DT	O	the	det	34	87	['P8,898 373 1015 443']
33	Peabody	Peabody	NNP	ORGANIZATION	Peabody	nn	34	87	['P8,1052 373 1390 463']
34	Museum	Museum	NNP	ORGANIZATION	Museum	prep_in	6	87	['P8,1426 376 1770 443']
35	of	of	IN	ORGANIZATION	of	_	0	87	['P8,1806 373 1896 443']
36	Natural	Natu-ral	NNP	ORGANIZATION	Natural	nn	40	87	['P8,1917 376 2139 443', 'P8,8 490 110 560']
37	History	History	NN	ORGANIZATION	history	nn	40	87	['P8,175 490 471 580']
38	(	(	NN	O	(	nn	40	87	['P8,538 490 742 579']
39	Yale	Yale	NNP	ORGANIZATION	Yale	nn	40	87	['P8,538 490 742 579']
40	University	University	NNP	ORGANIZATION	University	prep_of	34	87	['P8,808 490 1279 580']
41	)	)	NN	O	)	dep	40	87	['P8,808 490 1279 580']
42	,	,	,	O	,	_	0	87	['P8,808 490 1279 580']
43	the	the	DT	O	the	det	44	87	['P8,1348 490 1466 560']
44	Royal	Royal	NNP	ORGANIZATION	Royal	prep_in	6	87	['P8,1533 490 1768 580']
45	Belgian	Belgian	JJ	ORGANIZATION	belgian	amod	46	87	['P8,1834 490 2140 580']
46	Institute	Institute	NNP	ORGANIZATION	Institute	dep	44	87	['P8,9 608 325 678']
47	of	of	IN	ORGANIZATION	of	_	0	87	['P8,367 608 457 678']
48	Natural	Natural	NNP	ORGANIZATION	Natural	nn	49	87	['P8,482 608 774 678']
49	Sciences	Sciences	NNPS	ORGANIZATION	Sciences	prep_of	46	87	['P8,819 608 1176 692']
50	,	,	,	O	,	_	0	87	['P8,819 608 1176 692']
51	the	the	DT	O	the	det	52	87	['P8,1219 608 1336 678']
52	University	University	NNP	ORGANIZATION	University	prep_in	6	87	['P8,1376 608 1788 697']
53	of	of	IN	ORGANIZATION	of	_	0	87	['P8,1829 608 1919 678']
54	Iowa	Iowa	NNP	ORGANIZATION	Iowa	nn	55	87	['P8,1947 610 2141 678']
55	Museum	Museum	NNP	ORGANIZATION	Museum	prep_of	52	87	['P8,8 728 352 795']
56	of	of	IN	ORGANIZATION	of	_	0	87	['P8,384 725 474 795']
57	Paleontology	Paleontology	NNP	ORGANIZATION	Paleontology	prep_of	55	87	['P8,494 725 1025 815']
58	,	,	,	O	,	_	0	87	['P8,494 725 1025 815']
59	the	the	DT	O	the	det	60	87	['P8,1061 725 1177 795']
60	University	University	NNP	ORGANIZATION	University	prep_in	6	87	['P8,1210 725 1623 815']
61	of	of	IN	ORGANIZATION	of	_	0	87	['P8,1656 725 1746 795']
62	Michigan	Michigan	NNP	ORGANIZATION	Michigan	nn	63	87	['P8,1766 725 2141 815']
63	Museum	Museum	NNP	ORGANIZATION	Museum	prep_of	60	87	['P8,8 845 356 913']
64	of	of	IN	ORGANIZATION	of	_	0	87	['P8,422 842 513 912']
65	Paleontology	Paleontology	NNP	ORGANIZATION	Paleontology	prep_of	63	87	['P8,567 842 1107 932']
66	,	,	,	O	,	_	0	87	['P8,567 842 1107 932']
67	and	and	CC	O	and	_	0	87	['P8,1179 842 1321 912']
68	the	the	DT	O	the	det	72	87	['P8,1385 842 1503 912']
69	United	United	NNP	ORGANIZATION	United	nn	72	87	['P8,1570 842 1840 913']
70	States	States	NNP	ORGANIZATION	States	nn	72	87	['P8,1910 844 2139 913']
71	National	National	NNP	ORGANIZATION	National	nn	72	87	['P8,6 959 343 1029']
72	Museum	Museum	NNP	ORGANIZATION	Museum	prep_in	6	87	['P8,381 962 724 1029']
73	of	of	IN	ORGANIZATION	of	_	0	87	['P8,763 959 852 1029']
74	Natural	Natural	NNP	ORGANIZATION	Natural	nn	75	87	['P8,874 959 1168 1029']
75	History	History	NN	ORGANIZATION	history	prep_of	72	87	['P8,1206 959 1510 1049']
76	.	.	.	O	.	_	0	87	['P8,1206 959 1510 1049']

1	Only	Only	RB	O	only	advmod	2	88	['P8,1555 959 1749 1049']
