               PALAIOS              PALAIOS ['P1,857 100 996 129']
               genetic              genetic ['P12,248 131 452 206']
           assemblages          assemblages ['P12,483 131 840 206']
                    of                   of ['P12,870 131 933 189']
              sauropod             sauropod ['P12,959 131 1221 206']
                 bones                bones ['P12,1247 131 1413 189']
                   and                  and ['P12,1444 131 1546 189']
            associated           associated ['P12,1575 131 1871 189']
              theropod             theropod ['P12,1896 131 2152 206']
                 teeth                teeth ['P12,7 223 146 281']
                     (                    ( ['P12,180 223 311 297']
                   Fig                  Fig ['P12,180 223 311 297']
                     .                    . ['P12,180 223 311 297']
                    8A                   8A ['P12,348 223 471 294']
                     )                    ) ['P12,348 223 471 294']
                     .                    . ['P12,348 223 471 294']
                   The                  The ['P12,506 223 616 281']
                 lower                lower ['P12,648 223 812 281']
            assemblage           assemblage ['P12,844 223 1174 297']
                    is                   is ['P12,1205 223 1251 281']
                   the                  the ['P12,1283 223 1369 281']
                  most                 most ['P12,1401 232 1541 281']
             extensive            extensive ['P12,1572 223 1858 291']
                     ,                    , ['P12,1572 223 1858 291']
                    in                   in ['P12,1891 223 1946 280']
                 which                which ['P12,1977 223 2152 281']
                    25                   25 ['P12,8 313 74 371']
              theropod             theropod ['P12,107 313 363 388']
                 teeth                teeth ['P12,392 313 532 371']
                   are                  are ['P12,563 332 647 371']
               grouped              grouped ['P12,678 313 913 388']
                    in                   in ['P12,942 313 997 370']
                     a                    a ['P12,1028 332 1058 371']
            depression           depression ['P12,1088 313 1395 388']
                  with                 with ['P12,1425 313 1551 371']
            associated           associated ['P12,1582 313 1878 371']
                   rib                  rib ['P12,1905 313 1983 371']
X            fragments           frag-ments ['P12,2013 313 2149 388', 'P12,7 413 176 463']
                   and                  and ['P12,208 405 309 463']
              pectoral             pectoral ['P12,335 405 568 479']
              elements             elements ['P12,596 405 850 463']
                    in                   in ['P12,878 405 933 462']
                  unit                 unit ['P12,960 405 1072 463']
                   one                  one ['P12,1100 423 1201 463']
                   and                  and ['P12,1230 405 1332 463']
                   the                  the ['P12,1359 405 1446 463']
                 lower                lower ['P12,1473 405 1638 463']
                  part                 part ['P12,1663 413 1776 479']
                    of                   of ['P12,1803 405 1865 463']
                  unit                 unit ['P12,1888 405 2000 463']
                   two                  two ['P12,2027 414 2148 463']
                     .                    . ['P12,2027 414 2148 463']
                   The                  The ['P12,7 495 117 553']
            assemblage           assemblage ['P12,149 495 479 570']
              thickens             thickens ['P12,509 495 747 553']
                    in                   in ['P12,780 495 834 552']
                   the                  the ['P12,865 495 951 553']
                region               region ['P12,981 495 1165 570']
                    of                   of ['P12,1197 495 1259 553']
                   the                  the ['P12,1284 495 1370 553']
            depression           depression ['P12,1402 495 1709 570']
                   and                  and ['P12,1741 495 1843 553']
                 spans                spans ['P12,1875 513 2030 570']
X        approximately       ap-proximately ['P12,2063 514 2149 570', 'P12,6 587 354 662']
                    13                   13 ['P12,385 588 445 645']
                     m                    m ['P12,471 605 527 644']
             laterally            laterally ['P12,548 587 797 662']
                     .                    . ['P12,548 587 797 662']
                Twelve               Twelve ['P12,822 587 1032 645']
              theropod             theropod ['P12,1055 587 1312 661']
                 teeth                teeth ['P12,1333 587 1473 645']
                   are                  are ['P12,1495 605 1580 645']
            associated           associated ['P12,1603 587 1898 645']
                  with                 with ['P12,1918 587 2045 645']
                   the                  the ['P12,2065 587 2151 645']
               scapula              scapula ['P12,9 678 223 752']
                   and                  and ['P12,259 678 360 735']
                caudal               caudal ['P12,395 678 582 735']
             vertebrae            vertebrae ['P12,617 678 883 735']
                    at                   at ['P12,920 686 969 735']
                either               either ['P12,1003 678 1167 735']
                   end                  end ['P12,1201 678 1317 735']
                     .                    . ['P12,1201 678 1317 735']
                   The                  The ['P12,1355 678 1465 735']
          relationship         relationship ['P12,1499 678 1839 752']
                    of                   of ['P12,1875 678 1938 735']
                 bones                bones ['P12,1965 678 2149 746']
                     ,                    , ['P12,1965 678 2149 746']
                 teeth                teeth ['P12,7 769 161 837']
                     ,                    , ['P12,7 769 161 837']
                   and                  and ['P12,192 769 294 827']
           gastroliths          gastroliths ['P12,321 769 619 844']
                   can                  can ['P12,648 787 746 827']
                    be                   be ['P12,772 769 839 827']
              examined             examined ['P12,867 769 1147 827']
                    by                   by ['P12,1172 769 1243 844']
              rotating             rotating ['P12,1269 769 1493 844']
                   the                  the ['P12,1520 769 1606 827']
                 three                three ['P12,1632 769 2153 827']
X                    ?                    - ['P12,1632 769 2153 827']
           dimensional          dimensional ['P12,1632 769 2153 827']
                   map                  map ['P12,7 878 144 934']
                     .                    . ['P12,7 878 144 934']
                     A                    A ['P12,179 860 229 917']
                  view                 view ['P12,261 860 399 918']
                    of                   of ['P12,433 860 495 917']
                   the                  the ['P12,522 860 608 917']
               highest              highest ['P12,640 860 849 934']
         concentration        concentration ['P12,880 860 1272 917']
                    of                   of ['P12,1305 860 1367 917']
                 bones                bones ['P12,1393 860 1560 917']
                   and                  and ['P12,1594 860 1696 917']
                 teeth                teeth ['P12,1727 860 1866 917']
             indicates            indicates ['P12,1897 860 2151 917']
                  that                 that ['P12,7 951 114 1009']
                   the                  the ['P12,147 951 233 1009']
                  bone                 bone ['P12,266 951 406 1009']
             fragments            fragments ['P12,439 951 742 1026']
                     ,                    , ['P12,439 951 742 1026']
           gastroliths          gastroliths ['P12,779 951 1094 1026']
                     ,                    , ['P12,779 951 1094 1026']
                   and                  and ['P12,1131 951 1232 1009']
              theropod             theropod ['P12,1265 951 1521 1025']
                 teeth                teeth ['P12,1554 951 1693 1009']
                   are                  are ['P12,1727 969 1812 1009']
           distributed          distributed ['P12,1845 951 2152 1009']
                within               within ['P12,7 1042 190 1100']
                    an                   an ['P12,229 1060 294 1099']
                  area                 area ['P12,333 1060 451 1099']
                    of                   of ['P12,488 1042 551 1099']
                  less                 less ['P12,584 1042 689 1099']
                  than                 than ['P12,728 1042 851 1099']
                   4.5                  4.5 ['P12,888 1042 974 1100']
X                   m3                    m ['P12,1015 1040 1093 1099']
                     (                    ( ['P12,1136 1042 1268 1116']
                   Fig                  Fig ['P12,1136 1042 1268 1116']
                     .                    . ['P12,1136 1042 1268 1116']
                    8B                   8B ['P12,1312 1042 1430 1113']
                     )                    ) ['P12,1312 1042 1430 1113']
                     .                    . ['P12,1312 1042 1430 1113']
                Figure               Figure ['P12,1471 1042 1658 1116']
                    9A                   9A ['P12,1697 1042 1782 1100']
                    is                   is ['P12,1820 1042 1864 1099']
                   the                  the ['P12,1905 1042 1991 1099']
                   map                  map ['P12,2029 1060 2151 1116']
             generated            generated ['P12,8 1133 287 1208']
                 using                using ['P12,312 1133 467 1208']
           traditional          traditional ['P12,493 1133 788 1191']
               methods              methods ['P12,815 1133 1073 1191']
                     .                    . ['P12,815 1133 1073 1191']
                Figure               Figure ['P12,1102 1133 1289 1208']
                    9B                   9B ['P12,1315 1134 1393 1192']
                 shows                shows ['P12,1424 1133 1599 1191']
                   the                  the ['P12,1626 1133 1712 1191']
             corrected            corrected ['P12,1738 1133 2006 1191']
                   map                  map ['P12,2029 1151 2151 1208']
                    of                   of ['P12,8 1224 70 1281']
                  only                 only ['P12,92 1224 218 1298']
                   the                  the ['P12,244 1224 330 1281']
                 lower                lower ['P12,356 1224 520 1282']
                  bone                 bone ['P12,544 1224 683 1281']
            assemblage           assemblage ['P12,710 1224 1040 1298']
              produced             produced ['P12,1064 1224 1334 1298']
                  from                 from ['P12,1358 1224 1498 1281']
                   the                  the ['P12,1521 1224 1608 1281']
                 three                three ['P12,1632 1224 2153 1281']
X                    ?                    - ['P12,1632 1224 2153 1281']
           dimensional          dimensional ['P12,1632 1224 2153 1281']
                  data                 data ['P12,8 1315 140 1373']
                     .                    . ['P12,8 1315 140 1373']
                   The                  The ['P12,79 1407 189 1464']
                second               second ['P12,219 1407 417 1464']
                   and                  and ['P12,445 1407 547 1464']
              smallest             smallest ['P12,577 1407 811 1464']
            assemblage           assemblage ['P12,839 1407 1169 1481']
                    is                   is ['P12,1196 1407 1241 1464']
                    in                   in ['P12,1270 1407 1325 1464']
                  unit                 unit ['P12,1352 1407 1464 1464']
                 three                three ['P12,1491 1407 1649 1475']
                     ,                    , ['P12,1491 1407 1649 1475']
                    at                   at ['P12,1681 1415 1730 1464']
                   the                  the ['P12,1756 1407 1842 1464']
                 north                north ['P12,1870 1407 2021 1464']
                   end                  end ['P12,2049 1407 2152 1464']
                    of                   of ['P12,8 1498 70 1556']
                   the                  the ['P12,92 1498 178 1556']
                quarry               quarry ['P12,205 1516 407 1573']
                     .                    . ['P12,205 1516 407 1573']
           Fragmentary          Fragmentary ['P12,436 1500 807 1573']
                 bones                bones ['P12,833 1498 999 1556']
                   and                  and ['P12,1027 1498 1129 1556']
              theropod             theropod ['P12,1154 1498 1410 1572']
                 teeth                teeth ['P12,1435 1498 1574 1556']
                   are                  are ['P12,1600 1516 1685 1556']
             clustered            clustered ['P12,1710 1498 1970 1556']
                 along                along ['P12,1994 1498 2151 1573']
                     a                    a ['P12,8 1607 38 1646']
                     3                    3 ['P12,61 1589 90 1647']
                     m                    m ['P12,116 1607 172 1646']
                  line                 line ['P12,193 1589 315 1657']
                     ,                    , ['P12,193 1589 315 1657']
              trending             trending ['P12,340 1589 579 1663']
                    in                   in ['P12,601 1589 656 1646']
                     a                    a ['P12,680 1607 710 1646']
               general              general ['P12,731 1589 941 1663']
           north-south          north-south ['P12,963 1589 1296 1646']
             direction            direction ['P12,1318 1589 1573 1646']
                     (                    ( ['P12,1597 1589 1727 1663']
                   Fig                  Fig ['P12,1597 1589 1727 1663']
                     .                    . ['P12,1597 1589 1727 1663']
                    8A                   8A ['P12,1756 1589 1878 1659']
                     )                    ) ['P12,1756 1589 1878 1659']
                     .                    . ['P12,1756 1589 1878 1659']
                    No                   No ['P12,1901 1590 1988 1646']
                 large                large ['P12,2009 1589 2151 1663']
                 bones                bones ['P12,6 1680 172 1738']
                    or                   or ['P12,202 1698 261 1738']
             vertebrae            vertebrae ['P12,286 1680 553 1738']
                   are                  are ['P12,580 1698 665 1738']
            associated           associated ['P12,694 1680 988 1738']
                  with                 with ['P12,1014 1680 1140 1738']
                  this                 this ['P12,1167 1680 1268 1738']
            assemblage           assemblage ['P12,1297 1680 1642 1755']
                     .                    . ['P12,1297 1680 1642 1755']
            DISCUSSION           DISCUSSION ['P12,867 1881 1293 1939']
    Paleoenvironmental   Paleoenvironmental ['P12,568 2041 1145 2099']
       Interpretations      Interpretations ['P12,1171 2041 1590 2115']
            Ostracodes           Ostracodes ['P12,80 2193 397 2251']
                   and                  and ['P12,426 2193 528 2251']
        conchostracans       conchostracans ['P12,553 2193 991 2251']
                    in                   in ['P12,1017 2193 1072 2250']
                   the                  the ['P12,1096 2193 1183 2251']
X                  ?ne                  fin ['P12,1208 2193 1556 2267']
X                    ?                    e ['P12,1208 2193 1556 2267']
X              grained             -grained ['P12,1208 2193 1556 2267']
              mudstone             mudstone ['P12,1579 2193 1859 2251']
                   and                  and ['P12,1884 2193 1986 2251']
X            claystone           clay-stone ['P12,2009 2193 2150 2267', 'P12,9 2292 157 2341']
                    of                   of ['P12,186 2283 248 2341']
                 units                units ['P12,269 2283 407 2341']
                   one                  one ['P12,437 2302 554 2351']
                     ,                    , ['P12,437 2302 554 2351']
                 three                three ['P12,583 2283 742 2351']
                     ,                    , ['P12,583 2283 742 2351']
                   and                  and ['P12,772 2283 874 2341']
                  four                 four ['P12,900 2283 1020 2341']
              indicate             indicate ['P12,1045 2283 1273 2341']
                     a                    a ['P12,1301 2302 1330 2341']
               shallow              shallow ['P12,1358 2283 1592 2351']
                     ,                    , ['P12,1358 2283 1592 2351']
               neutral              neutral ['P12,1621 2283 1819 2341']
                    to                   to ['P12,1845 2292 1899 2341']
              alkaline             alkaline ['P12,1927 2283 2152 2341']
            lacustrine           lacustrine ['P12,7 2375 286 2433']
               setting              setting ['P12,313 2375 501 2449']
                   for                  for ['P12,526 2375 610 2433']
                   the                  the ['P12,633 2375 720 2433']
                    SI                   SI ['P12,746 2375 807 2433']
                quarry               quarry ['P12,831 2393 1020 2449']
                     (                    ( ['P12,1047 2376 1238 2446']
                 Lucas                Lucas ['P12,1047 2376 1238 2446']
                   and                  and ['P12,1265 2375 1367 2433']
              Kirkland             Kirkland ['P12,1391 2375 1661 2443']
                     ,                    , ['P12,1391 2375 1661 2443']
                  1998                 1998 ['P12,1693 2375 1846 2443']
                     ;                    ; ['P12,1693 2375 1846 2443']
              Schudack             Schudack ['P12,1874 2375 2154 2433']
                    et                   et ['P12,7 2474 59 2523']
                   al.                  al. ['P12,83 2465 165 2533']
                     ,                    , ['P12,83 2465 165 2533']
                  1998                 1998 ['P12,199 2466 352 2533']
                     ;                    ; ['P12,199 2466 352 2533']
           Stankiewicz          Stankiewicz ['P12,381 2465 731 2523']
                    et                   et ['P12,755 2474 806 2523']
                   al.                  al. ['P12,830 2465 912 2533']
                     ,                    , ['P12,830 2465 912 2533']
                  1998                 1998 ['P12,945 2466 1120 2536']
                     )                    ) ['P12,945 2466 1120 2536']
                     .                    . ['P12,945 2466 1120 2536']
                Modern               Modern ['P12,1147 2465 1374 2523']
            ostracodes           ostracodes ['P12,1399 2465 1700 2523']
              tolerate             tolerate ['P12,1725 2465 1940 2523']
                     a                    a ['P12,1963 2484 1993 2523']
                  wide                 wide ['P12,2013 2465 2151 2523']
                 range                range ['P12,6 2575 165 2631']
                    of                   of ['P12,192 2557 254 2615']
                 water                water ['P12,276 2565 436 2615']
             chemistry            chemistry ['P12,460 2557 746 2631']
                   and                  and ['P12,773 2557 875 2615']
X           ?uctuating          fluctuating ['P12,900 2557 1206 2631']
          environments         environments ['P12,1233 2557 1640 2625']
                     ,                    , ['P12,1233 2557 1640 2625']
                   but                  but ['P12,1666 2557 1759 2615']
                modern               modern ['P12,1781 2557 2001 2615']
X       conchostracans      con-chostracans ['P12,2025 2575 2149 2615', 'P12,7 2647 341 2705']
                prefer               prefer ['P12,371 2647 544 2722']
                 small                small ['P12,574 2647 742 2715']
                     ,                    , ['P12,574 2647 742 2715']
               shallow              shallow ['P12,777 2647 1011 2715']
                     ,                    , ['P12,777 2647 1011 2715']
             ephemeral            ephemeral ['P12,1044 2647 1342 2722']
                 water                water ['P12,1372 2656 1532 2705']
                bodies               bodies ['P12,1558 2647 1744 2705']
                  that                 that ['P12,1774 2647 1882 2705']
                 range                range ['P12,1909 2665 2068 2722']
                    in                   in ['P12,2097 2647 2151 2704']
.                  486                      ['P12,30 2797 89 2829']
.             JENNINGS                      ['P12,911 2806 1046 2829']
.                  AND                      ['P12,1054 2806 1114 2829']
.             HASIOTIS                      ['P12,1124 2806 1249 2829']
               PALAIOS              PALAIOS ['P12,1962 2797 2129 2829']
.                    .                      ['P13,669 782 714 800']
.                    _                      ['P13,669 782 714 800']
.                    -                      ['P13,669 782 714 800']
.                    "                      ['P13,669 782 714 800']
.                    f                      ['P13,669 782 714 800']
.                    -                      ['P13,669 782 714 800']
.                    ?                      ['P13,669 782 714 800']
.                    ?                      ['P13,725 784 840 801']
.                    .                      ['P13,725 784 840 801']
.                    _                      ['P13,725 784 840 801']
.                   X.                      ['P13,725 784 840 801']
.                    ?                      ['P13,725 784 840 801']
.                    .                      ['P13,725 784 840 801']
.                    ?                      ['P13,725 784 840 801']
.                  L-f                      ['P13,725 784 840 801']
.                    ?                      ['P13,725 784 840 801']
.                  ...                      ['P13,725 784 840 801']
.                    ?                      ['P13,725 784 840 801']
.                    7                      ['P13,725 784 840 801']
.                    .                      ['P13,725 784 840 801']
.                    .                      ['P13,725 784 840 801']
.                    _                      ['P13,725 784 840 801']
X                    .                    F ['P13,847 795 872 800', 'P13,30 831 145 855']
X                    .                    I ['P13,847 795 872 800', 'P13,30 831 145 855']
X                    ,                    G ['P13,847 795 872 800', 'P13,30 831 145 855']
X               FIGURE                  URE ['P13,847 795 872 800', 'P13,30 831 145 855']
                     5                    5 ['P13,157 831 283 855']
X                    .                    ? ['P13,157 831 283 855']
                     ?                    ? ['P13,157 831 283 855']
X                    .                    ? ['P13,157 831 283 855']
X              F0ssils              Fossils ['P13,157 831 283 855']
                  from                 from ['P13,295 831 353 855']
                 units                units ['P13,363 831 421 855']
X                    1                    I ['P13,435 832 444 855']
                   and                  and ['P13,458 832 500 855']
                     4                    4 ['P13,511 832 531 855']
                     .                    . ['P13,511 832 531 855']
                     (                    ( ['P13,545 832 584 860']
                     A                    A ['P13,545 832 584 860']
                     )                    ) ['P13,545 832 584 860']
             Bioclasts            Bioclasts ['P13,596 832 705 855']
                    in                   in ['P13,717 831 739 855']
                  unit                 unit ['P13,750 832 797 855']
X                    1                    I ['P13,811 832 829 859']
                     ;                    ; ['P13,811 832 829 859']
                   XPL                  XPL ['P13,841 832 903 855']
                     .                    . ['P13,841 832 903 855']
                     (                    ( ['P13,916 832 954 860']
                     B                    B ['P13,916 832 954 860']
                     )                    ) ['P13,916 832 954 860']
            Ostracodes           Ostracodes ['P13,966 832 1098 855']
                    in                   in ['P13,1109 831 1132 855']
                  unit                 unit ['P13,1143 831 1189 855']
                     4                    4 ['P13,1199 832 1221 859']
                     ;                    ; ['P13,1199 832 1221 859']
              specimen             specimen ['P13,1234 831 1345 862']
                   WDC                  WDC ['P13,1356 832 1523 855']
X                    .                    - ['P13,1356 832 1523 855']
X                    ?                    S ['P13,1356 832 1523 855']
X                    .                    I ['P13,1356 832 1523 855']
X                   SI                   -8 ['P13,1356 832 1523 855']
X                    .                    3 ['P13,1356 832 1523 855']
X                    ?                    7 ['P13,1356 832 1523 855']
                     .                    . ['P13,1356 832 1523 855']
.                  837                      ['P13,1356 832 1523 855']
.                    .                      ['P13,1356 832 1523 855']
                     (                    ( ['P13,1536 832 1574 860']
                     C                    C ['P13,1536 832 1574 860']
                     )                    ) ['P13,1536 832 1574 860']
         Conchostracan        Conchostracan ['P13,1585 832 1763 855']
                  from                 from ['P13,1773 831 1831 855']
                  unit                 unit ['P13,1841 831 1888 855']
                     4                    4 ['P13,1897 832 1918 859']
                     ,                    , ['P13,1897 832 1918 859']
              specimen             specimen ['P13,1930 831 2042 862']
                   WDC                  WDC ['P13,2051 832 2129 855']
X                    ?                    - ['P13,2051 832 2129 855']
                SI-838               SI-838 ['P13,31 869 117 893']
                     .                    . ['P13,31 869 117 893']
                     (                    ( ['P13,130 869 169 898']
                     D                    D ['P13,130 869 169 898']
                     )                    ) ['P13,130 869 169 898']
                 Range                Range ['P13,181 870 257 899']
                    of                   of ['P13,268 869 294 892']
                 sizes                sizes ['P13,304 869 360 892']
                    of                   of ['P13,372 869 398 892']
              theropod             theropod ['P13,407 869 513 899']
                 teeth                teeth ['P13,524 869 582 892']
                  from                 from ['P13,592 869 650 892']
X                   S1                   SI ['P13,661 869 686 893']
                quarry               quarry ['P13,697 876 783 899']
                     ;                    ; ['P13,697 876 783 899']
                  left                 left ['P13,795 869 835 892']
                    to                   to ['P13,846 873 868 892']
                 right                right ['P13,879 869 942 899']
                     :                    : ['P13,879 869 942 899']
            WDC-SI-659           WDC-SI-659 ['P13,954 869 1121 897']
                     ,                    , ['P13,954 869 1121 897']
            WDC-SI-698           WDC-SI-698 ['P13,1133 869 1300 897']
                     ,                    , ['P13,1133 869 1300 897']
            WDC-SI-748           WDC-SI-748 ['P13,1311 869 1478 897']
                     ,                    , ['P13,1311 869 1478 897']
            WDC-SI-754           WDC-SI-754 ['P13,1490 869 1656 893']
                     .                    . ['P13,1490 869 1656 893']
           temperature          temperature ['P13,8 1068 351 1133']
                  from                 from ['P13,378 1059 517 1116']
                     4                    4 ['P13,543 1059 577 1116']
                    to                   to ['P13,604 1067 657 1116']
                    30                   30 ['P13,687 1056 782 1117']
X                    ?                    ' ['P13,687 1056 782 1117']
                     C                    C ['P13,810 1059 854 1117']
                  with                 with ['P13,882 1059 1009 1117']
                     a                    a ['P13,1037 1077 1067 1116']
                    pH                   pH ['P13,1090 1060 1178 1133']
                 range                range ['P13,1203 1077 1362 1133']
                    of                   of ['P13,1390 1059 1452 1116']
                     7                    7 ['P13,1474 1060 1505 1116']
                    to                   to ['P13,1534 1067 1587 1116']
                   9.7                  9.7 ['P13,1616 1059 1701 1117']
                     (                    ( ['P13,1732 1059 1935 1130']
                 Frank                Frank ['P13,1732 1059 1935 1130']
                     ,                    , ['P13,1732 1059 1935 1130']
                  1988                 1988 ['P13,1970 1059 2144 1130']
                     )                    ) ['P13,1970 1059 2144 1130']
                     .                    . ['P13,1970 1059 2144 1130']
                 Based                Based ['P13,8 1149 183 1207']
                    on                   on ['P13,208 1168 278 1207']
            comparison           comparison ['P13,302 1149 637 1224']
                    to                   to ['P13,661 1158 715 1207']
                modern               modern ['P13,740 1149 959 1207']
             analogues            analogues ['P13,985 1149 1268 1224']
                    it                   it ['P13,1294 1149 1333 1207']
                    is                   is ['P13,1356 1149 1401 1207']
            reasonable           reasonable ['P13,1425 1149 1732 1207']
                    to                   to ['P13,1755 1158 1809 1207']
                expect               expect ['P13,1833 1158 2021 1224']
                  that                 that ['P13,2042 1149 2150 1207']
              Morrison             Morrison ['P13,7 1241 275 1299']
            ostracodes           ostracodes ['P13,301 1241 602 1299']
                   and                  and ['P13,631 1241 732 1299']
        conchostracans       conchostracans ['P13,758 1241 1195 1299']
                likely               likely ['P13,1221 1241 1383 1315']
              indicate             indicate ['P13,1409 1241 1635 1299']
X           ?uctuating          fluctuating ['P13,1661 1241 1966 1315']
                 water                water ['P13,1991 1249 2150 1299']
             chemistry            chemistry ['P13,8 1331 294 1406']
                   and                  and ['P13,332 1331 433 1389']
           alternating          alternating ['P13,470 1331 775 1406']
                   wet                  wet ['P13,812 1340 915 1389']
                   and                  and ['P13,950 1331 1052 1389']
                   dry                  dry ['P13,1088 1331 1184 1406']
            conditions           conditions ['P13,1221 1331 1518 1389']
                    in                   in ['P13,1555 1331 1609 1388']
          transitional         transitional ['P13,1645 1331 1968 1389']
                 areas                areas ['P13,2004 1350 2148 1389']
           surrounding          surrounding ['P13,10 1423 354 1497']
               shallow              shallow ['P13,388 1423 794 1481']
X                    ?                    - ['P13,388 1423 794 1481']
                 water                water ['P13,388 1423 794 1481']
          environments         environments ['P13,823 1423 1229 1481']
                     .                    . ['P13,823 1423 1229 1481']
              Although             Although ['P13,1262 1423 1533 1497']
             chitinous            chitinous ['P13,1562 1423 1823 1481']
             organisms            organisms ['P13,1855 1423 2148 1497']
                  such                 such ['P13,10 1513 139 1571']
                    as                   as ['P13,165 1532 219 1571']
        conchostracans       conchostracans ['P13,246 1513 683 1571']
                  were                 were ['P13,709 1532 847 1571']
                  once                 once ['P13,872 1531 1005 1571']
               thought              thought ['P13,1029 1513 1250 1588']
                    to                   to ['P13,1272 1522 1326 1571']
                    be                   be ['P13,1350 1513 1417 1571']
                  very                 very ['P13,1441 1532 1570 1588']
              delicate             delicate ['P13,1595 1513 1817 1571']
                  with                 with ['P13,1840 1513 1967 1571']
                     a                    a ['P13,1991 1532 2021 1571']
                   low                  low ['P13,2042 1513 2148 1571']
          preservation         preservation ['P13,7 1605 367 1679']
             potential            potential ['P13,401 1605 668 1679']
                     ,                    , ['P13,401 1605 668 1679']
                 Smith                Smith ['P13,708 1605 877 1663']
                     (                    ( ['P13,914 1605 1100 1676']
                  2000                 2000 ['P13,914 1605 1100 1676']
                     )                    ) ['P13,914 1605 1100 1676']
            documented           documented ['P13,1139 1605 1490 1663']
                     a                    a ['P13,1526 1623 1556 1663']
                larger               larger ['P13,1590 1605 1758 1679']
          preservation         preservation ['P13,1790 1605 2150 1679']
             potential            potential ['P13,7 1695 259 1770']
                    of                   of ['P13,290 1695 352 1753']
      chitin-producing     chitin-producing ['P13,379 1695 857 1770']
             organisms            organisms ['P13,890 1695 1182 1770']
                    in                   in ['P13,1213 1695 1268 1752']
  palustrine-lacustrine palustrine-lacustrine ['P13,1297 1695 1886 1770']
              deposits             deposits ['P13,1915 1695 2147 1770']
                  near                 near ['P13,8 1805 132 1845']
             ephemeral            ephemeral ['P13,157 1787 456 1861']
                 lakes                lakes ['P13,482 1787 642 1845']
                     .                    . ['P13,482 1787 642 1845']
               Burrows              Burrows ['P13,80 1879 325 1935']
                   and                  and ['P13,357 1877 458 1935']
              micritic             micritic ['P13,485 1877 707 1935']
               calcite              calcite ['P13,737 1877 1137 1935']
X                    ?                    - ['P13,737 1877 1137 1935']
                coated               coated ['P13,737 1877 1137 1935']
                  bone                 bone ['P13,1162 1877 1302 1935']
             fragments            fragments ['P13,1329 1877 1615 1952']
                    in                   in ['P13,1643 1877 1698 1934']
                  unit                 unit ['P13,1725 1877 1837 1935']
                   two                  two ['P13,1863 1886 1969 1935']
                  show                 show ['P13,2000 1877 2148 1935']
                  that                 that ['P13,8 1969 115 2027']
                during               during ['P13,140 1969 325 2043']
            regressive           regressive ['P13,350 1969 642 2043']
                phases               phases ['P13,666 1969 856 2043']
                poorly               poorly ['P13,882 1969 1069 2043']
             developed            developed ['P13,1095 1969 1390 2043']
             paleosols            paleosols ['P13,1413 1969 1680 2043']
                formed               formed ['P13,1705 1969 1913 2026']
                    in                   in ['P13,1936 1969 1991 2026']
X         transitional        tran-sitional ['P13,2014 1978 2146 2027', 'P13,10 2059 218 2117']
                 areas                areas ['P13,255 2078 398 2117']
                    as                   as ['P13,435 2078 491 2117']
                plants               plants ['P13,525 2059 695 2134']
                   and                  and ['P13,732 2059 834 2117']
               animals              animals ['P13,869 2059 1089 2117']
                 moved                moved ['P13,1125 2059 1320 2117']
                  into                 into ['P13,1353 2059 1463 2117']
            previously           previously ['P13,1497 2059 1800 2134']
             submerged            submerged ['P13,1836 2059 2150 2134']
                 areas                areas ['P13,9 2169 152 2209']
                     (                    ( ['P13,189 2152 415 2225']
               Freytet              Freytet ['P13,189 2152 415 2225']
                   and                  and ['P13,448 2151 549 2209']
               Plaziat              Plaziat ['P13,581 2151 791 2219']
                     ,                    , ['P13,581 2151 791 2219']
                  1982                 1982 ['P13,832 2151 1007 2222']
                     )                    ) ['P13,832 2151 1007 2222']
                     .                    . ['P13,832 2151 1007 2222']
              Sporadic             Sporadic ['P13,1044 2151 1295 2225']
X                in?ux               influx ['P13,1328 2151 1495 2208']
                    of                   of ['P13,1528 2151 1590 2208']
               surface              surface ['P13,1620 2151 1824 2209']
                 water                water ['P13,1857 2160 2016 2209']
                   and                  and ['P13,2047 2151 2149 2209']
                slight               slight ['P13,10 2241 168 2316']
X          ?uctuations         fluctuations ['P13,197 2241 530 2299']
                    in                   in ['P13,562 2241 616 2298']
           groundwater          groundwater ['P13,647 2241 1010 2316']
              resulted             resulted ['P13,1038 2241 1267 2299']
                    in                   in ['P13,1295 2241 1350 2298']
          shrink-swell         shrink-swell ['P13,1382 2241 1734 2299']
              features             features ['P13,1764 2241 1989 2299']
                  such                 such ['P13,2020 2241 2149 2299']
                    as                   as ['P13,9 2351 65 2391']
          slickensides         slickensides ['P13,100 2333 443 2391']
                   and                  and ['P13,477 2333 579 2391']
                  deep                 deep ['P13,610 2333 743 2407']
           desiccation          desiccation ['P13,776 2333 1098 2391']
                cracks               cracks ['P13,1130 2333 1310 2391']
                    in                   in ['P13,1342 2333 1397 2390']
             sediments            sediments ['P13,1430 2333 1712 2391']
             dominated            dominated ['P13,1745 2333 2048 2391']
                    by                   by ['P13,2077 2333 2147 2407']
              swelling             swelling ['P13,10 2423 250 2498']
                 clays                clays ['P13,278 2423 423 2498']
                     (                    ( ['P13,454 2424 680 2498']
               Freytet              Freytet ['P13,454 2424 680 2498']
                   and                  and ['P13,707 2423 809 2481']
               Plaziat              Plaziat ['P13,835 2423 1046 2491']
                     ,                    , ['P13,835 2423 1046 2491']
                  1982                 1982 ['P13,1082 2424 1256 2494']
                     )                    ) ['P13,1082 2424 1256 2494']
                     .                    . ['P13,1082 2424 1256 2494']
